time_c,ECG data
31.528,2299.838042
31.532,2346.419078
31.536,2342.932206
31.54,2302.4979
31.544,2277.106318
31.548,2310.902156
31.552,2348.564845
31.556,2341.904025
31.56,2303.034342
31.564,2284.795318
31.568,2318.434694
31.572,2356.075031
31.576,2348.6319
31.58,2300.57565
31.584,2273.552391
31.588,2305.984772
31.592,2346.799057
31.596,2345.54736
31.6,2304.218984
31.604,2279.721472
31.608,2312.310316
31.612,2352.118773
31.616,2343.938034
31.62,2299.748635
31.624,2279.408548
31.628,2317.138292
31.632,2353.593988
31.636,2347.559017
31.64,2305.291868
31.644,2281.10728
31.648,2311.259784
31.652,2349.414211
31.656,2346.508485
31.66,2304.084874
31.664,2279.721472
31.668,2314.724304
31.672,2352.096421
31.676,2351.202351
31.68,2312.466778
31.684,2291.813766
31.688,2322.972098
31.692,2362.355871
31.696,2362.266465
31.7,2324.044981
31.704,2302.833176
31.708,2332.449237
31.712,2374.291703
31.716,2374.559924
31.72,2339.422982
31.724,2317.831197
31.728,2349.861246
31.732,2394.1177
31.736,2392.329561
31.74,2352.141124
31.744,2327.062467
31.748,2356.678528
31.752,2397.179889
31.756,2397.872793
31.76,2363.182886
31.764,2339.579444
31.768,2368.99434
31.772,2409.920384
31.776,2413.116683
31.78,2373.844668
31.784,2351.202351
31.788,2387.255715
31.792,2437.927119
31.796,2445.906692
31.8,2409.316887
31.804,2380.751357
31.808,2416.223576
31.812,2475.187477
31.816,2476.148603
31.82,2412.759055
31.824,2369.150802
31.828,2383.701787
31.832,2403.304267
31.836,2392.173099
31.84,2345.994395
31.844,2318.211176
31.848,2350.352985
31.852,2386.495755
31.856,2396.129357
31.86,2368.770822
31.864,2349.771839
31.868,2384.349988
31.872,2427.93589
31.876,2428.673497
31.88,2390.586125
31.884,2361.886485
31.888,2388.038026
31.892,2429.031125
31.896,2429.411105
31.9,2389.960276
31.904,2362.735851
31.908,2390.161442
31.912,2435.915462
31.916,2438.910596
31.92,2403.326619
31.924,2373.978779
31.928,2396.93402
31.932,2440.542274
31.936,2444.632643
31.94,2408.98161
31.944,2394.1177
31.948,2464.816268
31.952,2593.36115
31.956,2656.236608
31.96,2646.446544
31.964,2589.874278
31.968,2459.608312
31.972,2164.006491
31.976,1670.189401
31.98,1106.925441
31.984,1013.00341
31.988,1337.595443
31.992,2025.626841
31.996,2563.163944
32,2521.701458
32.004,2326.906005
32.008,2240.851789
32.012,2222.389248
32.016,2216.577794
32.02,2190.761529
32.024,2177.529297
32.028,2220.489349
32.032,2271.428975
32.036,2274.357054
32.04,2225.809065
32.044,2183.586619
32.048,2196.438872
32.052,2231.933443
32.056,2225.518492
32.06,2176.568172
32.064,2137.474971
32.068,2153.031785
32.072,2187.140547
32.076,2181.440852
32.08,2131.596462
32.084,2085.104833
32.088,2089.619886
32.092,2114.117398
32.096,2101.354551
32.1,2044.536417
32.104,1987.025379
32.108,1986.421881
32.112,2004.795015
32.116,1984.253762
32.12,1914.628078
32.124,1850.45622
32.128,1836.396973
32.132,1830.965499
32.136,1785.36794
32.14,1700.811291
32.144,1612.5219
32.148,1572.579333
32.152,1555.234379
32.156,1497.410416
32.16,1394.257116
32.164,1293.562507
32.168,1251.273006
32.172,1234.822122
32.176,1185.692988
32.18,1097.872984
32.184,1017.339649
32.188,1001.246393
32.192,1021.631184
32.196,1025.475684
32.2,1000.106454
32.204,997.6254103
32.208,1073.800155
32.212,1196.779453
32.216,1297.474062
32.22,1361.534162
32.224,1431.763343
32.228,1559.771783
32.232,1713.574137
32.236,1826.159874
32.24,1884.162651
32.244,1928.977898
32.248,2012.908699
32.252,2116.307869
32.256,2171.851953
32.26,2175.51764
32.264,2173.7295
32.268,2216.756608
32.272,2279.475603
32.276,2299.033379
32.28,2268.657359
32.284,2239.778905
32.288,2268.009158
32.292,2322.592118
32.296,2335.064392
32.3,2299.078083
32.304,2261.37069
32.308,2276.74869
32.312,2323.217967
32.316,2336.137275
32.32,2305.358923
32.324,2267.65153
32.328,2281.196687
32.332,2325.542548
32.336,2337.277214
32.34,2299.078083
32.344,2262.756498
32.348,2283.990655
32.352,2327.375391
32.356,2338.663022
32.36,2305.895365
32.364,2269.640835
32.368,2287.879859
32.372,2332.136313
32.376,2345.68147
32.38,2312.48913
32.384,2276.838097
32.388,2293.423092
32.392,2339.065354
32.396,2353.303415
32.4,2316.803016
32.404,2277.553353
32.408,2296.842908
32.412,2342.194598
32.416,2355.180962
32.42,2323.039153
32.424,2285.19765
32.428,2305.493034
32.432,2356.455011
32.436,2369.597837
32.44,2334.438543
32.444,2292.327856
32.448,2308.063484
32.452,2357.952578
32.456,2374.626979
32.46,2346.083802
32.464,2307.057656
32.468,2320.647516
32.472,2366.513296
32.476,2382.003055
32.48,2348.810714
32.484,2315.05958
32.488,2334.997336
32.492,2385.355817
32.496,2400.175023
32.5,2366.17802
32.504,2331.19754
32.508,2350.330633
32.512,2398.319828
32.516,2414.10016
32.52,2381.198392
32.524,2335.399668
32.528,2343.222778
32.532,2389.513241
32.536,2405.785311
32.54,2378.337369
32.544,2343.11102
32.548,2358.757241
32.552,2406.657029
32.556,2428.874663
32.56,2404.958296
32.564,2370.089575
32.568,2386.406349
32.572,2437.949471
32.576,2456.233198
32.58,2426.192454
32.584,2393.000113
32.588,2403.326619
32.592,2432.249776
32.596,2435.982518
32.6,2391.927229
32.604,2327.10717
32.608,2329.699973
32.612,2371.028348
32.616,2384.88643
32.62,2353.973967
32.624,2303.995467
32.628,2322.480359
32.632,2384.551154
32.636,2415.418913
32.64,2396.129357
32.644,2360.143049
32.648,2370.424851
32.652,2415.150692
32.656,2431.333355
32.66,2395.503509
32.664,2349.145991
32.668,2358.310206
32.672,2406.299401
32.676,2426.170102
32.68,2399.593878
32.684,2363.182886
32.688,2372.280046
32.692,2418.45875
32.696,2438.038878
32.7,2406.791139
32.704,2365.462764
32.708,2372.190639
32.712,2415.307154
32.716,2438.105933
32.72,2432.048611
32.724,2447.828942
32.728,2548.568255
32.732,2650.000471
32.736,2694.033407
32.74,2612.427188
32.744,2380.639598
32.748,2009.198309
32.752,1504.361809
32.756,1071.497926
32.76,1066.42408
32.764,1412.987877
32.768,2088.345836
32.772,2559.677072
32.776,2503.373027
32.78,2329.655269
32.784,2186.693512
32.788,2142.884093
32.792,2187.028788
32.796,2232.514588
32.8,2225.965527
32.804,2190.605067
32.808,2197.69057
32.812,2243.243425
32.816,2264.164658
32.82,2230.547634
32.824,2180.323265
32.828,2171.539029
32.832,2204.574907
32.836,2215.75078
32.84,2174.578866
32.844,2123.058095
32.848,2117.984249
32.852,2157.725651
32.856,2170.175573
32.86,2130.568281
32.864,2068.899819
32.868,2050.705499
32.872,2077.996979
32.876,2085.149537
32.88,2036.936824
32.884,1969.993349
32.888,1946.971053
32.892,1963.511343
32.896,1954.88357
32.9,1896.657276
32.904,1816.213347
32.908,1770.280513
32.912,1765.519591
32.916,1740.865617
32.92,1662.254532
32.924,1559.280045
32.928,1498.170376
32.932,1478.053806
32.936,1433.976166
32.94,1342.490475
32.944,1235.895006
32.948,1180.46268
32.952,1170.002064
32.956,1144.431668
32.96,1075.185964
32.964,1000.553489
32.968,983.2085351
32.972,1024.358097
32.976,1063.630112
32.98,1077.912876
32.984,1092.843842
32.988,1168.504497
32.992,1307.331181
32.996,1440.033488
33,1526.043001
33.004,1589.83488
33.008,1696.899736
33.012,1843.773048
33.016,1959.130402
33.02,2015.054466
33.024,2042.189484
33.028,2095.721912
33.032,2185.531221
33.036,2246.618539
33.04,2254.531056
33.044,2241.455286
33.048,2258.442612
33.052,2309.270478
33.056,2344.429772
33.06,2332.404534
33.064,2296.909964
33.068,2296.775853
33.072,2344.27331
33.076,2373.062357
33.08,2347.626072
33.084,2301.067388
33.088,2295.144176
33.092,2343.558054
33.096,2375.118718
33.1,2351.269406
33.104,2308.734037
33.108,2307.527042
33.112,2343.200426
33.116,2367.519124
33.12,2345.636767
33.124,2305.202461
33.128,2303.548432
33.132,2347.246092
33.136,2371.363624
33.14,2352.364642
33.144,2313.629069
33.148,2310.119845
33.152,2356.030328
33.156,2381.153689
33.16,2355.6727
33.164,2314.433731
33.168,2314.299621
33.172,2357.97493
33.176,2383.679436
33.18,2362.177058
33.184,2319.149949
33.188,2317.205348
33.192,2361.797078
33.196,2389.960276
33.2,2371.922418
33.204,2329.521159
33.208,2320.200481
33.212,2359.226627
33.216,2389.267372
33.22,2375.319883
33.224,2336.606662
33.228,2331.242243
33.232,2375.319883
33.236,2410.456826
33.24,2397.425759
33.244,2351.96231
33.248,2342.485171
33.252,2386.115776
33.256,2418.682268
33.26,2404.511262
33.264,2364.38988
33.268,2356.142087
33.272,2398.744511
33.276,2425.007811
33.28,2408.020485
33.284,2365.999206
33.288,2363.182886
33.292,2410.210956
33.296,2443.69387
33.3,2427.444151
33.304,2381.801889
33.308,2370.938941
33.312,2407.037009
33.316,2441.861027
33.32,2428.695849
33.324,2385.579334
33.328,2376.392767
33.332,2416.268279
33.336,2448.030108
33.34,2432.719163
33.344,2390.675532
33.348,2382.539497
33.352,2424.136093
33.356,2459.317739
33.36,2443.82798
33.364,2400.487948
33.368,2399.437416
33.372,2447.739535
33.376,2486.49746
33.38,2477.310893
33.384,2438.172989
33.388,2421.766808
33.392,2463.698681
33.396,2508.625687
33.4,2493.426501
33.404,2428.315869
33.408,2404.824186
33.412,2427.801779
33.416,2442.196303
33.42,2418.034067
33.424,2368.524953
33.428,2353.146953
33.432,2390.809642
33.436,2420.202186
33.44,2417.631736
33.444,2387.613343
33.448,2392.06134
33.452,2442.889207
33.456,2474.472222
33.46,2460.323567
33.464,2417.251756
33.468,2401.069093
33.472,2437.010698
33.476,2471.63355
33.48,2460.010643
33.484,2416.737666
33.488,2406.813491
33.492,2444.140904
33.496,2475.410995
33.5,2469.241913
33.504,2432.495646
33.508,2417.341163
33.512,2454.623873
33.516,2486.609219
33.52,2472.974655
33.524,2431.981555
33.528,2422.236195
33.532,2483.189402
33.536,2575.680921
33.54,2663.500925
33.544,2686.366759
33.548,2693.116986
33.552,2693.787538
33.556,2565.93556
33.56,2199.657524
33.564,1612.38779
33.568,1054.465896
33.572,1035.578672
33.576,1405.030656
33.58,2071.693787
33.584,2536.72183
33.588,2502.523661
33.592,2400.555003
33.596,2334.818522
33.6,2263.024719
33.604,2212.152149
33.608,2218.388285
33.612,2283.163641
33.616,2337.053697
33.62,2333.186845
33.624,2286.806975
33.628,2264.142306
33.632,2295.4571
33.636,2323.910871
33.64,2305.403627
33.644,2251.737088
33.648,2224.669126
33.652,2254.419298
33.656,2278.961513
33.66,2257.14621
33.664,2199.769282
33.668,2171.226105
33.672,2199.9928
33.676,2222.03162
33.68,2200.708056
33.684,2145.745116
33.688,2110.094084
33.692,2116.240813
33.696,2124.890938
33.7,2095.923078
33.704,2027.504388
33.708,1981.772719
33.712,1982.890306
33.716,1977.101204
33.72,1918.472578
33.724,1826.87513
33.728,1755.595416
33.732,1735.344736
33.736,1717.575099
33.74,1651.928026
33.744,1548.059469
33.748,1458.138401
33.752,1418.91109
33.756,1386.568116
33.76,1320.76458
33.764,1227.043715
33.768,1156.970996
33.772,1150.511342
33.776,1157.127459
33.78,1125.678554
33.784,1069.910952
33.788,1053.638882
33.792,1115.441455
33.796,1201.875651
33.8,1264.035852
33.804,1313.366152
33.808,1394.43593
33.812,1531.250957
33.816,1675.754985
33.82,1782.506917
33.824,1845.941168
33.828,1917.958488
33.832,2036.534493
33.836,2150.640148
33.84,2208.151186
33.844,2212.710942
33.848,2226.211396
33.852,2292.260801
33.856,2363.115831
33.86,2380.237267
33.864,2353.37047
33.868,2344.161551
33.872,2385.646389
33.876,2424.001983
33.88,2418.97284
33.884,2376.035139
33.888,2354.353947
33.892,2391.726064
33.896,2438.709431
33.9,2439.268224
33.904,2396.621096
33.908,2370.178982
33.912,2394.542383
33.916,2421.140959
33.92,2414.502491
33.924,2375.901029
33.928,2349.078935
33.932,2382.941828
33.936,2423.309079
33.94,2419.531634
33.944,2379.365549
33.948,2354.823334
33.952,2383.970008
33.956,2424.337259
33.96,2417.095294
33.964,2371.654197
33.968,2343.222778
33.972,2380.818412
33.976,2427.690021
33.98,2426.326564
33.984,2387.456881
33.988,2364.278122
33.992,2390.541421
33.996,2423.666707
34,2418.190529
34.004,2385.601686
34.008,2369.709595
34.012,2404.220689
34.016,2447.516018
34.02,2443.783277
34.024,2401.247907
34.028,2370.178982
34.032,2397.783386
34.036,2440.028183
34.04,2445.75023
34.044,2408.98161
34.048,2380.416081
34.052,2410.657991
34.056,2460.23416
34.06,2467.721995
34.064,2434.283785
34.068,2404.600669
34.072,2424.471369
34.076,2463.922198
34.08,2474.472222
34.084,2436.541311
34.088,2404.421855
34.092,2436.675422
34.096,2487.995027
34.1,2490.766643
34.104,2450.332338
34.108,2416.715314
34.112,2445.504361
34.116,2489.470242
34.12,2486.743329
34.124,2448.432439
34.128,2425.030163
34.132,2453.30512
34.136,2496.376931
34.14,2507.12812
34.144,2463.273998
34.148,2428.740553
34.152,2456.099088
34.156,2505.988181
34.16,2519.063952
34.164,2489.514946
34.168,2462.379928
34.172,2483.390568
34.176,2516.493501
34.18,2521.075609
34.184,2492.174803
34.188,2470.292445
34.192,2492.420672
34.196,2521.924975
34.2,2517.208757
34.204,2455.987329
34.208,2406.92525
34.212,2426.572433
34.216,2468.884286
34.22,2469.778355
34.224,2427.645317
34.228,2411.261488
34.232,2450.734669
34.236,2505.764664
34.24,2523.646059
34.244,2493.15828
34.248,2465.978559
34.252,2487.436233
34.256,2519.890966
34.26,2521.835568
34.264,2482.809422
34.268,2443.358593
34.272,2463.385756
34.276,2511.687876
34.28,2524.987164
34.284,2491.884231
34.288,2455.920274
34.292,2473.600504
34.296,2516.784074
34.3,2528.675202
34.304,2496.175766
34.308,2464.592751
34.312,2484.485803
34.316,2531.84915
34.32,2550.55756
34.324,2538.286452
34.328,2579.078386
34.332,2695.240402
34.336,2746.649414
34.34,2685.629152
34.344,2535.626594
34.348,2241.835265
34.352,1836.508731
34.356,1253.396422
34.36,1035.578672
34.364,1183.256648
34.368,1845.20356
34.372,2542.48858
34.376,2712.183024
34.38,2578.072557
34.384,2458.222503
34.388,2343.669813
34.392,2299.458063
34.396,2313.114978
34.4,2327.330688
34.404,2305.627144
34.408,2276.011083
34.412,2287.924562
34.416,2328.649441
34.42,2336.852531
34.424,2289.444481
34.428,2239.153056
34.432,2241.76821
34.436,2274.781737
34.44,2280.392025
34.444,2236.046164
34.448,2191.901468
34.452,2200.193965
34.456,2226.323155
34.46,2213.314439
34.464,2159.469087
34.468,2112.016334
34.472,2111.97163
34.476,2135.351555
34.48,2122.47695
34.484,2064.541228
34.488,2002.761007
34.492,1986.91362
34.496,1997.128367
34.5,1977.972922
34.504,1907.207299
34.508,1822.337725
34.512,1787.111376
34.516,1783.646856
34.52,1741.066783
34.524,1649.446982
34.528,1549.60174
34.532,1500.360847
34.536,1477.316198
34.54,1421.056857
34.544,1311.555661
34.548,1202.836776
34.552,1161.508401
34.556,1144.811648
34.56,1107.014848
34.564,1035.198693
34.568,973.7760989
34.572,976.9276949
34.576,1028.649632
34.58,1069.799193
34.584,1086.250077
34.588,1122.146979
34.592,1229.658869
34.596,1379.84024
34.6,1510.0168
34.604,1602.418912
34.608,1684.941552
34.612,1810.334839
34.616,1955.867047
34.62,2060.3391
34.624,2102.047456
34.628,2128.444866
34.632,2199.031675
34.636,2284.772966
34.64,2335.489075
34.644,2333.075086
34.648,2312.980868
34.652,2340.831142
34.656,2402.030218
34.66,2426.14775
34.664,2400.733817
34.668,2366.289779
34.672,2382.472441
34.676,2431.556872
34.68,2452.232236
34.684,2424.180797
34.688,2382.606552
34.692,2393.447148
34.696,2431.065134
34.7,2442.509227
34.704,2413.742532
34.708,2375.722215
34.712,2383.411215
34.716,2424.359611
34.72,2444.476181
34.724,2416.40239
34.728,2377.353892
34.732,2386.093424
34.736,2429.545215
34.74,2443.000965
34.744,2411.954392
34.748,2372.011825
34.752,2377.957389
34.756,2422.258547
34.76,2432.272128
34.764,2396.330523
34.768,2359.450145
34.772,2370.313093
34.776,2415.977706
34.78,2431.847445
34.784,2399.862099
34.788,2359.5172
34.792,2365.775688
34.796,2412.066151
34.8,2433.590881
34.804,2409.026314
34.808,2368.815526
34.812,2375.945732
34.816,2418.97284
34.82,2439.379983
34.824,2414.122512
34.828,2375.677511
34.832,2383.142994
34.836,2431.065134
34.84,2457.14962
34.844,2431.40041
34.848,2392.038988
34.852,2398.476291
34.856,2444.766753
34.86,2463.475163
34.864,2435.267262
34.868,2396.196413
34.872,2407.260526
34.876,2456.210846
34.88,2476.774451
34.884,2451.181704
34.888,2411.395599
34.892,2416.245927
34.896,2462.089355
34.9,2478.562591
34.904,2453.215713
34.908,2416.424741
34.912,2430.551044
34.916,2485.871611
34.92,2507.441045
34.924,2486.296294
34.928,2446.733707
34.932,2455.294425
34.936,2503.753007
34.94,2532.139722
34.944,2506.368161
34.948,2446.040803
34.952,2433.166198
34.956,2474.315759
34.96,2480.820117
34.964,2439.201169
34.968,2388.127433
34.972,2385.109947
34.976,2426.438323
34.98,2446.912521
34.984,2435.24491
34.988,2408.556927
34.992,2426.460675
34.996,2486.005722
35,2506.99401
35.004,2474.114594
35.008,2429.701678
35.012,2428.382925
35.016,2471.097108
35.02,2494.901716
35.024,2469.532486
35.028,2427.377096
35.032,2427.93589
35.036,2472.01353
35.04,2502.143681
35.044,2481.781242
35.048,2440.162294
35.052,2442.017489
35.056,2482.921181
35.06,2508.111597
35.064,2482.988236
35.068,2435.669593
35.072,2438.262396
35.076,2494.119405
35.08,2562.783964
35.084,2634.801285
35.088,2681.38232
35.092,2688.445471
35.096,2674.58739
35.1,2575.569162
35.104,2276.391062
35.108,1800.61183
35.112,1224.965003
35.116,1112.401618
35.12,1336.947243
35.124,1973.904905
35.128,2539.67226
35.132,2614.014162
35.136,2508.066894
35.14,2445.079678
35.144,2349.861246
35.148,2256.810934
35.152,2235.889701
35.156,2286.628161
35.16,2326.928357
35.164,2308.868147
35.168,2261.169524
35.172,2251.692385
35.176,2285.264705
35.18,2305.940068
35.184,2275.385234
35.188,2220.824626
35.192,2208.106483
35.196,2241.544693
35.2,2258.621425
35.204,2223.372724
35.208,2167.605122
35.212,2149.477857
35.216,2175.495288
35.22,2186.134718
35.224,2149.008471
35.228,2091.47508
35.232,2065.681167
35.236,2089.888107
35.24,2093.442034
35.244,2046.838647
35.248,1974.754271
35.252,1939.863198
35.256,1949.385041
35.26,1938.052706
35.264,1876.540706
35.268,1789.413606
35.272,1732.751934
35.276,1715.339925
35.28,1683.689855
35.284,1604.028237
35.288,1497.924506
35.292,1423.672011
35.296,1397.90045
35.3,1362.53999
35.304,1278.877411
35.308,1174.584171
35.312,1117.766037
35.316,1111.798121
35.32,1102.790368
35.324,1060.769088
35.328,1006.677867
35.332,1007.840157
35.336,1080.170403
35.34,1167.990407
35.344,1233.346907
35.348,1285.694693
35.352,1382.567153
35.356,1537.777667
35.36,1682.281695
35.364,1768.850001
35.368,1828.395048
35.372,1916.975011
35.376,2043.530589
35.38,2148.539084
35.384,2192.102634
35.388,2198.159957
35.392,2232.179312
35.396,2306.3424
35.4,2363.316996
35.404,2360.813601
35.408,2326.794246
35.412,2330.147008
35.416,2384.841726
35.42,2424.60548
35.424,2408.132244
35.428,2362.378223
35.432,2354.443354
35.436,2398.230421
35.44,2433.83675
35.444,2417.095294
35.448,2372.570619
35.452,2355.896217
35.456,2391.703712
35.46,2425.834826
35.464,2415.307154
35.468,2372.727081
35.472,2358.198447
35.476,2393.4695
35.48,2422.16914
35.484,2404.690075
35.488,2363.384052
35.492,2350.487095
35.496,2389.177965
35.5,2422.057381
35.504,2408.936907
35.508,2362.154706
35.512,2346.016746
35.516,2386.29459
35.52,2423.018506
35.524,2410.210956
35.528,2365.194543
35.532,2349.369508
35.536,2386.339293
35.54,2417.452922
35.544,2406.522919
35.548,2365.038081
35.552,2349.794191
35.556,2382.785366
35.56,2417.698791
35.564,2408.914555
35.568,2370.693072
35.572,2360.210104
35.576,2396.621096
35.58,2435.848407
35.584,2426.594785
35.588,2385.579334
35.592,2370.15663
35.596,2411.842634
35.6,2450.421745
35.604,2439.268224
35.608,2399.549174
35.612,2384.059415
35.616,2420.604518
35.62,2453.752155
35.624,2441.659861
35.628,2402.477253
35.632,2389.915572
35.636,2429.99225
35.64,2465.73269
35.644,2452.343995
35.648,2409.830977
35.652,2396.263468
35.656,2434.909634
35.66,2473.086414
35.664,2461.798783
35.668,2411.485006
35.672,2390.966104
35.676,2429.902843
35.68,2467.27496
35.684,2462.804611
35.688,2421.498587
35.692,2401.605535
35.696,2436.876587
35.7,2470.292445
35.704,2463.698681
35.708,2426.52773
35.712,2411.216785
35.716,2446.420782
35.72,2479.389605
35.724,2476.796803
35.728,2442.263358
35.732,2428.494683
35.736,2476.193306
35.74,2521.321478
35.744,2506.61403
35.748,2462.067003
35.752,2456.546123
35.756,2494.477033
35.76,2510.033847
35.764,2483.815251
35.768,2421.744456
35.772,2386.473404
35.776,2413.474311
35.78,2440.698736
35.784,2428.137055
35.788,2383.165346
35.792,2361.841781
35.796,2411.574413
35.8,2461.329396
35.804,2462.357576
35.808,2430.662803
35.812,2415.307154
35.816,2444.72205
35.82,2476.238009
35.824,2469.33132
35.828,2427.04182
35.832,2404.243041
35.836,2438.284747
35.84,2482.921181
35.844,2480.753062
35.848,2436.764829
35.852,2414.837767
35.856,2448.611253
35.86,2489.917277
35.864,2485.491632
35.868,2442.375117
35.872,2418.570509
35.876,2453.886265
35.88,2495.996952
35.884,2504.378856
35.888,2498.656809
35.892,2560.593493
35.896,2676.934323
35.9,2753.042013
35.904,2727.449265
35.908,2545.260196
35.912,2207.972373
35.916,1776.717815
35.92,1253.038794
35.924,1105.070246
35.928,1281.380806
35.932,1851.149124
35.936,2466.939684
35.94,2605.028761
35.944,2451.360518
35.948,2306.878842
35.952,2214.47673
35.956,2224.736181
35.96,2270.959588
35.964,2287.611638
35.968,2263.270588
35.972,2244.58453
35.976,2275.049958
35.98,2312.198557
35.984,2301.46972
35.988,2246.953815
35.992,2209.514643
35.996,2233.855693
36,2265.438708
36.004,2254.911036
36.008,2206.720675
36.012,2173.058948
36.016,2191.677951
36.02,2218.567099
36.024,2200.238669
36.028,2141.967671
36.032,2100.527537
36.036,2114.162101
36.04,2134.725706
36.044,2109.691752
36.048,2049.342042
36.052,1998.938858
36.056,2002.358675
36.06,2018.764856
36.064,1980.141041
36.068,1895.673799
36.072,1829.44558
36.076,1818.694391
36.08,1812.748827
36.084,1760.311635
36.088,1660.980482
36.092,1570.411214
36.096,1538.112943
36.1,1516.29764
36.104,1454.807991
36.108,1348.748964
36.112,1256.078631
36.116,1225.367335
36.12,1210.592831
36.124,1164.034148
36.128,1084.573696
36.132,1032.292966
36.136,1048.252111
36.14,1092.575621
36.144,1115.508511
36.148,1118.302479
36.152,1156.568665
36.156,1269.914361
36.16,1410.283316
36.164,1515.582385
36.168,1586.169194
36.172,1664.333244
36.176,1797.549641
36.18,1936.644547
36.184,2023.391667
36.188,2058.28274
36.192,2091.363322
36.196,2170.153221
36.2,2255.648643
36.204,2293.244278
36.208,2283.096586
36.212,2275.139365
36.216,2317.831197
36.22,2372.302398
36.224,2378.538534
36.228,2347.894293
36.232,2321.027496
36.236,2352.677566
36.24,2402.477253
36.244,2401.180852
36.248,2359.628959
36.252,2327.889482
36.256,2354.599816
36.26,2400.532651
36.264,2402.18668
36.268,2362.422927
36.272,2330.30347
36.276,2353.191656
36.28,2394.587087
36.284,2394.36357
36.288,2354.353947
36.292,2325.319031
36.296,2349.481267
36.3,2391.211974
36.304,2397.9622
36.308,2360.254808
36.312,2330.214063
36.316,2356.723232
36.32,2398.632753
36.324,2401.985514
36.328,2364.635749
36.332,2332.829217
36.336,2358.757241
36.34,2403.170157
36.344,2405.628849
36.348,2368.346139
36.352,2337.456028
36.356,2360.008938
36.36,2404.511262
36.364,2407.081712
36.368,2372.034177
36.372,2342.641633
36.376,2363.942845
36.38,2404.444206
36.384,2407.707561
36.388,2370.693072
36.392,2342.194598
36.396,2370.849534
36.4,2419.777503
36.404,2425.968936
36.408,2389.513241
36.412,2362.065299
36.416,2383.455918
36.42,2427.533558
36.424,2436.474256
36.428,2398.588049
36.432,2366.736813
36.436,2395.592915
36.44,2442.330413
36.444,2448.030108
36.448,2409.585108
36.452,2376.951561
36.456,2396.866965
36.46,2442.777448
36.464,2452.947492
36.468,2418.414047
36.472,2387.278067
36.476,2403.997171
36.48,2446.107858
36.484,2454.601521
36.488,2422.191491
36.492,2392.106043
36.496,2409.87568
36.5,2451.494628
36.504,2460.792954
36.508,2426.572433
36.512,2392.284857
36.516,2415.173044
36.52,2463.251646
36.524,2471.678254
36.528,2439.916425
36.532,2415.910651
36.536,2439.536445
36.54,2488.017379
36.544,2503.529489
36.548,2473.444041
36.552,2437.636547
36.556,2469.554838
36.56,2513.744237
36.564,2501.651943
36.568,2451.047593
36.572,2406.634677
36.576,2404.891241
36.58,2436.541311
36.584,2440.050535
36.588,2396.330523
36.592,2363.339348
36.596,2379.365549
36.6,2428.047648
36.604,2452.41105
36.608,2429.031125
36.612,2408.176948
36.616,2432.562701
36.62,2475.634512
36.624,2479.099033
36.628,2444.453829
36.632,2410.032142
36.636,2425.25368
36.64,2467.520829
36.644,2476.483879
36.648,2442.956262
36.652,2413.004924
36.656,2432.383887
36.66,2478.786108
36.664,2488.710283
36.668,2455.048556
36.672,2423.174968
36.676,2440.721088
36.68,2483.524678
36.684,2491.012513
36.688,2456.881399
36.692,2445.61612
36.696,2524.80835
36.7,2670.273503
36.704,2737.440495
36.708,2722.554233
36.712,2633.348421
36.716,2455.584998
36.72,2120.778217
36.724,1589.745473
36.728,1089.647542
36.732,1060.590274
36.736,1439.050012
36.74,2142.839389
36.744,2601.29602
36.748,2511.397304
36.752,2335.600833
36.756,2257.459135
36.76,2250.775963
36.764,2257.280321
36.768,2247.780829
36.772,2237.879007
36.776,2264.254065
36.78,2308.197595
36.784,2314.92547
36.788,2274.915847
36.792,2233.900396
36.796,2244.182199
36.8,2279.408548
36.804,2281.86724
36.808,2240.270643
36.812,2193.779015
36.816,2196.304762
36.82,2227.328983
36.824,2228.088943
36.828,2183.005474
36.832,2132.557587
36.836,2130.255357
36.84,2159.133811
36.844,2158.86559
36.848,2112.105741
36.852,2056.002862
36.856,2043.754106
36.86,2057.835705
36.864,2041.876559
36.868,1972.764966
36.872,1899.674761
36.876,1876.943037
36.88,1884.229706
36.884,1850.366813
36.888,1763.083251
36.892,1671.150526
36.896,1629.598633
36.9,1615.114703
36.904,1561.738737
36.908,1463.569875
36.912,1357.108516
36.916,1303.039647
36.92,1287.281667
36.924,1247.853189
36.928,1167.409261
36.932,1084.193717
36.936,1063.272484
36.94,1082.472632
36.944,1086.920629
36.948,1065.306492
36.952,1057.438678
36.956,1123.309269
36.96,1242.891102
36.964,1349.106592
36.968,1418.866386
36.972,1489.319085
36.976,1610.666705
36.98,1765.363129
36.984,1883.425043
36.988,1947.440439
36.992,1991.674541
36.996,2072.029063
37,2175.964674
37.004,2242.461114
37.008,2253.726393
37.012,2246.842056
37.016,2281.129632
37.02,2340.071182
37.024,2370.983645
37.028,2353.549284
37.032,2324.134388
37.036,2338.50656
37.04,2387.70275
37.044,2406.232346
37.048,2379.25379
37.052,2342.149894
37.056,2348.207217
37.06,2393.60361
37.064,2408.869852
37.068,2380.863116
37.072,2342.239301
37.076,2349.369508
37.08,2393.670665
37.084,2411.619116
37.088,2378.627941
37.092,2338.417153
37.096,2347.581368
37.1,2393.335389
37.104,2409.786273
37.108,2380.371378
37.112,2342.105191
37.116,2356.253845
37.12,2401.605535
37.124,2417.184701
